Term,Count,Data 
currency,59.61078719715332,85
she's,109.60410081040516,85
scared,8.4740783946017,85
nervous,10.088788238716907,85
sister,14.167398073413272,85
holly,148.87046552655588,85
whole,5.913862556216229,85
was,0.10054487320618663,85
worried,7.7489382358322825,85
freya's,99.24697701770393,85
safety,6.918863237274595,85
warned,14.823642508798851,85
by,0.15258370124553888,85
locals,50.89182406283629,85
that,0.16712829775886248,85
have,0.00394167566722522,85
authority,50.89182406283629,85
shoot,73.06940054027011,85
anyone,23.935334248054943,85
who,0.27672154270149657,85
runs,8.918863237274595,85
them,1.903077163012649,85
witnessed,14.088788238716907,85
incidents,35.90500231892766,85
brutality,12.088788238716907,85
were,0.4221548244073739,85
roadblocks,73.06940054027011,85
armed,59.61078719715332,85
men,19.68785672308652,85
demanding,44.60337070456758,85
payments,39.77306072260413,85
pass,59.61078719715332,85
through,3.830222204826974,85
making,10.988244469972477,85
unsafe,99.24697701770393,85
foreign,15.640450955994046,85
commonwealth,50.89182406283629,85
office,15.640450955994046,85
spokeswoman,99.24697701770393,85
said:,5.169925001442312,85
"""our",30.023021891371762,85
consular,99.24697701770393,85
teams,39.77306072260413,85
doing,16.525145419707197,85
everything,27.713506606683215,85
they,0.5167683774229086,85
can,1.7517040506762707,85
especially,23.935334248054943,85
those,1.8717393251605687,85
difficulty,44.60337070456758,85
keep,11.525164702740273,85
brits,73.06940054027011,85
informed,32.71424758540248,85
latest,18.536671107968665,85
developments,12.088788238716907,85
help,3.4662058201988946,85
-,0.20031116101787783,85
commercial,44.60337070456758,85
flights,11.623407353748423,85
still,3.325654631579308,85
available,20.95684552972425,85
or,1.1521374100376827,85
special,22.36406207484192,85
charter,73.06940054027011,85
as,0.09085869595819136,85
well,6.188105012022503,85
"""the",2.935484393802433,85
government's,25.70391226315377,85
advice,7.4449320489421815,85
page,35.90500231892766,85
says,1.5293924763780675,85
crime,7.7489382358322825,85
violence,35.90500231892766,85
serious,25.70391226315377,85
problem,27.713506606683215,85
throughout,39.77306072260413,85
country,0.8504080364445704,85
one,1.209347092789984,85
highest,4.918863237274595,85
homicide,73.06940054027011,85
rates,6.687908802434722,85
world,3.4662058201988946,85
visitors,73.06940054027011,85
urged,23.935334248054943,85
exercise,27.713506606683215,85
high,4.180395617943156,85
degree,50.89182406283629,85
caution,50.89182406283629,85
avoid,32.71424758540248,85
using,14.823642508798851,85
public,4.2598812989565635,85
buses,39.77306072260413,85
demonstrations,99.24697701770393,85
but,0.06949970577103604,85
most,1.914161067822733,85
visits,99.24697701770393,85
described,7.4449320489421815,85
'trouble,99.24697701770393,85
free',14.088788238716907,85
bbc,3.1905118206398497,85
not,0.6058542659146128,85
responsible,20.95684552972425,85
content,44.60337070456758,85
external,39.77306072260413,85
internet,35.90500231892766,85
sites,30.023021891371762,85
a,0.0,86
teenager,73.06940054027011,86
has,0.024406934229819908,86
arrived,9.84392836154326,86
home,4.554930828011249,86
from,0.07879001178375833,86
honduras,44.60337070456758,86
after,1.2756120546668555,86
59-hour,99.24697701770393,86
trip,13.378294855911893,86
that,0.33425659551772496,86
featured,12.088788238716907,86
personal,23.935334248054943,86
security,24.787718129560794,86
detail,148.87046552655588,86
and,0.0,86
private,49.2196418077163,86
flight,127.22956015709073,86
to,0.0,86
mexico,60.046043782743524,86
flossy,446.6113965796676,86
reeves,99.24697701770393,86
edinburgh,16.378294855911893,86
was,0.9551762954587729,86
volunteering,50.89182406283629,86
as,0.12114492794425515,86
an,0.30046674152681674,86
english,89.41618079572999,86
teacher,59.61078719715332,86
with,0.048813868459639816,86
project,89.41618079572999,86
trust,119.22157439430664,86
when,2.294088714567101,86
she,18.328398485342266,86
had,0.6918038567537413,86
leave,47.870668496109886,86
the,0.0,86
country,1.2756120546668555,86
due,4.180395617943156,86
covid-19,0.7641678229009397,86
pandemic,2.699331097276546,86
18-year-old's,99.24697701770393,86
parents,39.77306072260413,86
were,1.0553870610184346,86
given,12.097607773505752,86
real-time,14.088788238716907,86
updates,73.06940054027011,86
on,0.030897530554950307,86
her,31.982449198303726,86
epic,21.13318235807536,86
journey,35.90500231892766,86
by,0.2288755518683083,86
charity,13.378294855911893,86
is,0.031530207000166496,86
now,1.5179838009924103,86
self-isolating,99.24697701770393,86
at,0.1737492644275901,86
for,0.3899660281040125,86
two,4.178151083322162,86
weeks,7.536318386076782,86
initially,30.023021891371762,86
set,7.659160054475714,86
fly,109.60410081040516,86
back,9.03106716275758,86
16,22.36406207484192,86
march,3.0605319513174596,86
but,0.1737492644275901,86
borders,17.486885166908174,86
closed,16.525145419707197,86
presidential,44.60337070456758,86
decree,59.61078719715332,86
day,2.180395617943156,86
before,6.658559206828524,86
speaking,39.77306072260413,86
bbc,4.785767730959774,86
radio,59.61078719715332,86
scotland's,73.06940054027011,86
drivetime,99.24697701770393,86
said:,15.509775004326936,86
"""we",5.71873710097298,86
go,7.536318386076782,86
into,2.323502139993224,86
quarantine,10.483681100359249,86
"""it",21.976488939944954,86
bit,44.60337070456758,86
stressful,73.06940054027011,86
because,2.747152413064886,86
we,3.662869884086515,86
didn't,22.36406207484192,86
know,10.483681100359249,86
if,2.180395617943156,86
going,3.169925001442312,86
be,0.37282624846176277,86
able,9.560804699618089,86
get,15.470262530056258,86
out,1.9954898404931078,86
"""",1.2016137887511866,86
been,0.37659264625157646,86
living,7.201613788751187,86
teaching,59.61078719715332,86
in,0.0,86
village,27.713506606683215,86
of,0.0,86
tomala,99.24697701770393,86
lempira,99.24697701770393,86
region,5.913862556216229,86
since,2.815152202694561,86
august,35.90500231892766,86
it,0.1582513137266893,86
near,14.823642508798851,86
border,18.536671107968665,86
el,50.89182406283629,86
salvador,59.61078719715332,86
guatemala,99.24697701770393,86
lockdown,1.748938235832282,86
so,3.497876471664564,86
strict,12.70918959107004,86
also,0.3445122516152724,86
told,1.5293924763780675,86
could,2.0,86
not,1.8175627977438382,86
house,16.525145419707197,86
even,3.1905118206398497,86
daily,6.734015139394798,86
exercise,27.713506606683215,86
meanwhile,16.525145419707197,86
which,0.47321852046717394,86
based,16.525145419707197,86
isle,59.61078719715332,86
coll,99.24697701770393,86
argyll,14.088788238716907,86
bute,99.24697701770393,86
pulling,99.24697701770393,86
all,1.209347092789984,86
stops,59.61078719715332,86
its,2.4011797630420624,86
volunteers,76.33773609425444,86
got,27.805006661952998,86
diplomatic,73.06940054027011,86
papers,73.06940054027011,86
allow,8.167398073413272,86
us,2.5637086814353083,86
come,5.93377841091449,86
company,7.7489382358322825,86
drive,59.6595910839062,86
capital,6.412510571249806,86
city,4.590797926976189,86
then,10.101022709092199,86
managed,39.77306072260413,86
plane,50.89182406283629,86
very,10.048424514769042,86
fancy,99.24697701770393,86
british,35.90500231892766,86
airways,99.24697701770393,86
uk,8.0,86
"""along",12.088788238716907,86
way,10.101022709092199,86
vehicle,9.444932048942182,86
stopped,19.68785672308652,86
checkpoints,73.06940054027011,86
sprayed,14.088788238716907,86
disinfectant,99.24697701770393,86
finer,99.24697701770393,86
started,22.36406207484192,86
10:00,12.088788238716907,86
gmt,10.918863237274595,86
friday,5.169925001442312,86
included,7.7489382358322825,86
11-hour,14.088788238716907,86
tegucigalpa,12.088788238716907,86
there,0.8889625543426517,86
emily,59.61078719715332,86
evans,99.24697701770393,86
18,6.918863237274595,86
linlithgow,99.24697701770393,86
met,6.918863237274595,86
up,1.3303265603287384,86
about,2.0913781867151746,86
30,12.70918959107004,86
fellow,8.918863237274595,86
tolucha,99.24697701770393,86
they,0.3445122516152724,86
brief,10.918863237274595,86
stop,9.560804699618089,86
entering,59.61078719715332,86
mexican,39.77306072260413,86
air,17.486885166908174,86
space,35.90500231892766,86
tapachula,14.088788238716907,86
police,6.4545845323345725,86
sniffer,99.24697701770393,86
dogs,73.06940054027011,86
check,35.90500231892766,86
aircraft,73.06940054027011,86
carrying,22.36406207484192,86
any,4.625860937864279,86
illicit,59.61078719715332,86
substances,99.24697701770393,86
final,9.444932048942182,86
leg,14.088788238716907,86
saw,17.486885166908174,86
them,1.903077163012649,86
london,7.169925001442312,86
catching,99.24697701770393,86
glasgow,10.918863237274595,86
getting,15.640450955994046,86
lift,8.918863237274595,86
strange,50.89182406283629,86
feeling,30.023021891371762,86
i,21.693452653685217,86
have,0.00985418916806305,86
hit,12.70918959107004,86
me,11.525164702740273,86
yet,8.73785376125917,86
am,35.90500231892766,86
"""i",24.195215547011504,86
came,9.560804699618089,86
last,1.914161067822733,86
night,6.088788238716907,86
10pm,99.24697701770393,86
hugged,99.24697701770393,86
my,12.097607773505752,86
mum,59.61078719715332,86
or,1.1521374100376827,86
dad,59.61078719715332,86
are,0.27500704749987004,86
keeping,8.4740783946017,86
metres,73.06940054027011,86
distance,30.023021891371762,86
obviously,59.61078719715332,86
travelling,35.90500231892766,86
internationally,73.06940054027011,86
"""flossy",99.24697701770393,86
inspired,73.06940054027011,86
travel,10.988244469972477,86
abroad,30.023021891371762,86
teach,99.24697701770393,86
gap,50.89182406283629,86
year,6.188105012022503,86
sister,9.444932048942182,86
imogen,99.24697701770393,86
20,10.988244469972477,86
spent,32.71424758540248,86
hers,73.06940054027011,86
cambodia,50.89182406283629,86
former,7.7489382358322825,86
portobello,99.24697701770393,86
high,4.180395617943156,86
school,20.95684552972425,86
pupil,99.24697701770393,86
will,1.423615533082517,86
start,14.823642508798851,86
product,99.24697701770393,86
design,99.24697701770393,86
innovation,99.24697701770393,86
degree,50.89182406283629,86
strathclyde,99.24697701770393,86
university,9.137842628086778,86
autumn,73.06940054027011,86
always,23.935334248054943,86
fond,99.24697701770393,86
memories,99.24697701770393,86
time,2.1815181531010386,86
central,27.713506606683215,86
america,20.95684552972425,86
such,3.0605319513174596,86
lovely,99.24697701770393,86
town,7.7489382358322825,86
whole,5.913862556216229,86
absolutely,12.088788238716907,86
amazing,16.378294855911893,86
"""everyone",59.61078719715332,86
friendly,99.24697701770393,86
welcoming,14.088788238716907,86
sad,10.088788238716907,86
"""flossy's",99.24697701770393,86
mother,30.023021891371762,86
rachael,99.24697701770393,86
yates,99.24697701770393,86
grateful,12.088788238716907,86
handled,59.61078719715332,86
fast-moving,99.24697701770393,86
situation,5.169925001442312,86
crisis,6.188105012022503,86
management,8.918863237274595,86
partners,35.90500231892766,86
"""project",99.24697701770393,86
utterly,99.24697701770393,86
cannot,18.536671107968665,86
praise,99.24697701770393,86
enough,16.525145419707197,86
bits,99.24697701770393,86
excited,99.24697701770393,86
see,9.560804699618089,86
emotional,12.088788238716907,86
well,6.188105012022503,86
don't,7.335301069174803,86
think,6.27500704749987,86
sunk,12.088788238716907,86
how,3.4662058201988946,86
adventure,14.088788238716907,86
responsible,20.95684552972425,86
content,44.60337070456758,86
external,39.77306072260413,86
internet,35.90500231892766,86
sites,30.023021891371762,86
coronavirus,0.13081704322524448,87
is,0.06306041400033299,87
continuing,11.967667124027471,87
its,3.201573017389416,87
spread,1.8314349420432574,87
across,5.418640297654547,87
the,0.0,87
world,10.398617460596684,87
with,0.06508515794618641,87
nearly,4.918863237274595,87
four,14.054537896085263,87
million,7.224853730206064,87
confirmed,14.30797988814462,87
cases,7.981959361972431,87
in,0.0,87
187,29.80539359857666,87
countries,17.756157884876067,87
about,2.0913781867151746,87
270,29.80539359857666,87
000,7.776075786635519,87
people,0.3124456348855272,87
have,0.02759172967057654,87
lost,2.9569312781081143,87
their,0.5965481152658827,87
lives,6.048803886752876,87
united,24.787718129560794,87
states,7.536318386076782,87
alone,33.54609311226288,87
has,0.15457725012219276,87
more,4.294723106102822,87
than,7.347079015212242,87
1,7.449026338404082,87
2,15.725521650538873,87
-,0.7010890635625724,87
five,6.13318235807536,87
times,4.088788238716907,87
as,0.2120036239024465,87
many,3.806154326025298,87
any,4.625860937864279,87
other,5.222688854152703,87
country,2.9764281275559967,87
this,1.580508846046824,87
series,8.088788238716907,87
of,0.0,87
maps,59.61078719715332,87
and,0.0,87
charts,76.33773609425444,87
tracks,44.60337070456758,87
global,21.976488939944954,87
outbreak,4.048996645914819,87
virus,3.4016321457782817,87
since,4.2227283040418415,87
it,0.3165026274533786,87
emerged,7.4449320489421815,87
china,16.0,87
december,32.71424758540248,87
last,3.828322135645466,87
year,6.188105012022503,87
which,0.5915231505839674,87
causes,30.023021891371762,87
respiratory,27.713506606683215,87
infection,3.830222204826974,87
covid-19,0.7641678229009397,87
was,0.2513621830154666,87
first,5.870968787604866,87
detected,32.71424758540248,87
city,6.121063902634919,87
wuhan,27.713506606683215,87
late,6.918863237274595,87
2019,25.70391226315377,87
spreading,18.536671107968665,87
rapidly,50.89182406283629,87
number,13.650042284999222,87
deaths,27.164001229621654,87
still,4.988481947368962,87
climbing,10.088788238716907,87
please,76.33773609425444,87
upgrade,59.61078719715332,87
your,19.063784386605057,87
browser,76.33773609425444,87
to,0.0,87
see,23.902011749045222,87
full,31.280901911988092,87
interactivesource:,10.918863237274595,87
johns,59.83833562013735,87
hopkins,17.297158093186486,87
university,22.844606570216946,87
national,6.2705934269147345,87
public,6.389821948434845,87
health,3.1317429390903784,87
agencies,33.54609311226288,87
figures,32.96473340991743,87
updated,13.378294855911893,87
8,11.623407353748423,87
may,7.224853730206064,87
2020,53.857503478391486,87
11:05,16.378294855911893,87
bst,66.90505605685136,87
note:,59.61078719715332,87
map,44.60337070456758,87
table,44.60337070456758,87
page,35.90500231892766,87
use,8.73785376125917,87
a,0.0,87
different,15.640450955994046,87
source,22.36406207484192,87
for,0.7242226236217374,87
france,46.34167776992167,87
from,0.11030601649726168,87
that,0.27854716293143744,87
used,9.560804699618089,87
by,0.6103348049821555,87
results,22.36406207484192,87
slightly,50.89182406283629,87
lower,23.935334248054943,87
overall,27.713506606683215,87
total,16.482366704958714,87
us,4.272847802392181,87
far,10.473370563052722,87
largest,14.823642508798851,87
according,5.418640297654547,87
collated,50.89182406283629,87
75,45.03453283705764,87
fatalities,8.918863237274595,87
also,1.2057928806534532,87
world's,23.460676433991065,87
highest,9.83772647454919,87
death,15.318320108951427,87
toll,39.37571344617304,87
italy,28.13404321816423,87
spain,47.870668496109886,87
uk,16.0,87
worst-hit,50.89182406283629,87
european,41.570259910024824,87
all,2.418694185579968,87
recorded,33.41015565067286,87
25,7.201613788751187,87
official,22.977480163427142,87
some,1.8996967098331823,87
4,22.23546376319828,87
600,47.870668496109886,87
84,50.89182406283629,87
numbers,8.948156789203397,87
jumped,35.90500231892766,87
on,0.061795061109900615,87
17,20.95684552972425,87
april,3.236258729312711,87
after,1.2756120546668555,87
what,6.938791406796419,87
officials,2.6879088024347224,87
called,9.137842628086778,87
"""a",13.364062260269145,87
statistical,50.89182406283629,87
"review""",10.918863237274595,87
critics,25.70391226315377,87
questioned,44.60337070456758,87
whether,12.097607773505752,87
country's,10.540903422063947,87
can,2.627556076014406,87
be,1.6777181180779324,87
trusted,50.89182406283629,87
*death,59.61078719715332,87
rate,5.592933211829736,87
per,26.230327750362257,87
100,10.008688740520855,87
update,10.088788238716907,87
interactive,50.89182406283629,87
information,12.70918959107004,87
regularly,32.71424758540248,87
but,0.24324897019862612,87
not,1.8175627977438382,87
reflect,44.60337070456758,87
latest,27.805006661952998,87
totals,59.61078719715332,87
each,17.287747054110408,87
**,59.61078719715332,87
past,10.988244469972477,87
data,15.013033110781285,87
new,11.260608810778244,87
three,5.93377841091449,87
day,3.270593426914734,87
rolling,59.61078719715332,87
average,31.43526829458638,87
due,4.180395617943156,87
revisions,59.61078719715332,87
an,0.40062232203575565,87
cannot,18.536671107968665,87
calculated,10.088788238716907,87
date,30.023021891371762,87
source:,50.89182406283629,87
updated:,10.918863237274595,87
11,5.913862556216229,87
march,4.590797926976189,87
declared,7.4449320489421815,87
pandemic,5.398662194553092,87
organization,18.536671107968665,87
(who),23.935334248054943,87
when,1.5293924763780675,87
infectious,6.687908802434722,87
disease,8.73785376125917,87
passing,59.61078719715332,87
easily,8.088788238716907,87
person,8.870793834324342,87
parts,14.067021609082115,87
at,0.10424955865655404,87
same,10.483681100359249,87
time,2.1815181531010386,87
are,1.9250493324990903,87
known,5.7489382358322825,87
been,0.7531852925031529,87
infected,7.335301069174803,87
worldwide,53.857503478391486,87
true,5.913862556216229,87
figure,20.04609339040372,87
thought,8.389399817744604,87
much,9.251721875728558,87
higher,41.312863549267995,87
those,4.679348312901422,87
milder,50.89182406283629,87
symptoms,4.474078394601698,87
tested,7.027268948042631,87
counted,10.918863237274595,87
globally,8.4740783946017,87
5,12.70918959107004,87
billion,27.713506606683215,87
half,16.482366704958714,87
population,25.02172185130214,87
living,4.801075859167458,87
under,10.540903422063947,87
social,3.612426865103032,87
distancing,7.335301069174803,87
measures,18.338252672937006,87
afp,35.90500231892766,87
news,3.748938235832282,87
agency's,59.61078719715332,87
estimates,7.4449320489421815,87
restrictions,29.341204276699212,87
had,0.41508231405224477,87
big,12.70918959107004,87
impact,14.823642508798851,87
economy,10.483681100359249,87
international,6.13318235807536,87
monetary,50.89182406283629,87
fund,30.023021891371762,87
saying,12.0,87
faces,25.70391226315377,87
worst,17.486885166908174,87
recession,10.088788238716907,87
great,20.95684552972425,87
depression,10.088788238716907,87
1930s,10.088788238716907,87
nations,19.68785672308652,87
food,3.913862556216228,87
programme,6.918863237274595,87
warned,14.823642508798851,87
could,5.0,87
almost,10.483681100359249,87
double,8.918863237274595,87
suffering,32.71424758540248,87
acute,44.60337070456758,87
hunger,66.90505605685136,87
un,53.857503478391486,87
appealed,8.918863237274595,87
$6,10.918863237274595,87
7bn,59.61078719715332,87
(£5,59.61078719715332,87
4bn),59.61078719715332,87
funding,8.918863237274595,87
under-secretary-general,10.918863237274595,87
humanitarian,50.89182406283629,87
affairs,9.444932048942182,87
mark,30.023021891371762,87
lowcock,59.61078719715332,87
said:,5.169925001442312,87
"""unless",59.61078719715332,87
we,2.747152413064886,87
take,4.372826248461763,87
action,20.95684552972425,87
now,5.3129433034734355,87
should,6.734015139394798,87
prepared,39.77306072260413,87
significant,22.36406207484192,87
rise,12.53864194580228,87
conflict,50.89182406283629,87
poverty,8.088788238716907,87
spectre,59.61078719715332,87
multiple,59.61078719715332,87
famines,59.61078719715332,87
looms,10.918863237274595,87
"""while",44.60337070456758,87
regions,55.910155187104806,87
starting,7.169925001442312,87
fall,22.36406207484192,87
following,13.364062260269145,87
introduction,59.61078719715332,87
strict,19.063784386605057,87
lockdown,6.121283825412987,87
others,8.53630896018529,87
only,1.7892939997075428,87
seeing,20.04609339040372,87
them,1.2687181086750996,87
russia's,8.088788238716907,87
shows,20.95684552972425,87
fifth,44.60337070456758,87
infections,8.900667616371736,87
reported,6.1319913806334085,87
10,4.801075859167458,87
consecutive,8.4740783946017,87
days,2.474078394601699,87
moscow's,50.89182406283629,87
mayor,35.90500231892766,87
suggested,20.95684552972425,87
his,2.0,87
these,3.9230129844053554,87
show,5.4449320489421815,87
where,4.40322659070365,87
upward,50.89182406283629,87
trajectory,50.89182406283629,87
shown,19.68785672308652,87
red,7.7489382358322825,87
lines,7.4449320489421815,87
follow,25.70391226315377,87
similar,13.364062260269145,87
pattern,50.89182406283629,87
latin,30.023021891371762,87
america,31.43526829458638,87
economies,32.71424758540248,87
already,6.389821948434845,87
struggling,16.525145419707197,87
millions,12.097607773505752,87
live,7.027268948042631,87
they,0.3445122516152724,87
earn,8.4740783946017,87
day-to-day,50.89182406283629,87
there,1.7779251086853034,87
concerns,14.823642508798851,87
strain,9.444932048942182,87
put,7.335301069174803,87
care,13.70676394213017,87
systems,22.36406207484192,87
thursday,16.525145419707197,87
brazil,6.27500704749987,87
saw,17.486885166908174,87
daily,6.734015139394798,87
exceed,44.60337070456758,87
second,12.097607773505752,87
row,39.77306072260413,87
ecuador,50.89182406283629,87
seen,7.027268948042631,87
system,14.067021609082115,87
collapse,30.023021891371762,87
thousands,6.188105012022503,87
died,5.458714822763343,87
conditions,10.483681100359249,87
treated,23.935334248054943,87
because,1.8314349420432574,87
crisis,6.188105012022503,87
around,4.754887502163468,87
growing,16.525145419707197,87
threat,31.43526829458638,87
south,3.6698815074590074,87
elsewhere,6.474078394601698,87
comes,19.68785672308652,87
beginning,6.27500704749987,87
ease,19.68785672308652,87
brought,23.460676433991065,87
slow,27.713506606683215,87
europe,28.13404321816423,87
zealand,76.33773609425444,87
australia,9.444932048942182,87
among,5.690872640123526,87
started,22.36406207484192,87
relax,35.90500231892766,87
says,1.5293924763780675,87
effectively,44.60337070456758,87
eliminated,59.61078719715332,87
posed,59.61078719715332,87
fewer,27.713506606683215,87
500,17.486885166908174,87
just,3.0605319513174596,87
20,16.482366704958714,87
authorities,5.690872640123526,87
toughest,59.61078719715332,87
travel,10.988244469972477,87
activity,19.68785672308652,87
early,6.0,87
became,20.95684552972425,87
record,25.70391226315377,87
30,12.70918959107004,87
earlier,7.335301069174803,87
week,2.474078394601699,87
surpassed,8.918863237274595,87
region,5.913862556216229,87
rapid,32.71424758540248,87
increase,12.097607773505752,87
differences,10.918863237274595,87
size,44.60337070456758,87
how,6.932411640397789,87
report,5.4449320489421815,87
including,3.9230129844053554,87
homes,4.474078394601698,87
or,1.1521374100376827,87
suspected,23.935334248054943,87
having,10.008688740520855,87
means,13.364062260269145,87
comparisons,50.89182406283629,87
complicated,39.77306072260413,87
however,7.536318386076782,87
appear,8.4740783946017,87
passed,30.023021891371762,87
through,3.830222204826974,87
peak,16.525145419707197,87
falling,27.713506606683215,87
germany,47.870668496109886,87
belgium,76.33773609425444,87
relatively,32.71424758540248,87
high,4.180395617943156,87
decrease,44.60337070456758,87
though,14.823642508798851,87
smaller,22.36406207484192,87
capita,44.60337070456758,87
planning,6.474078394601698,87
move,13.364062260269145,87
out,1.3303265603287384,87
varies,59.61078719715332,87
eu,39.77306072260413,87
"""no",30.023021891371762,87
one-size-fits-all,50.89182406283629,87
"approach""",59.61078719715332,87
lifting,7.7489382358322825,87
containment,39.77306072260413,87
announced,5.745333307240461,87
four-phase,59.61078719715332,87
plan,25.70391226315377,87
lift,8.918863237274595,87
return,6.4545845323345725,87
"""new",44.60337070456758,87
"normality""",50.89182406283629,87
end,8.359094630534852,87
june,25.70391226315377,87
shops,41.9136910594485,87
factories,25.70391226315377,87
reopened,49.07137137810371,87
bars,71.81000463785531,87
cafes,50.89182406283629,87
being,1.7517040506762707,87
allowed,5.276975701488615,87
offer,7.4449320489421815,87
takeaway,50.89182406283629,87
services,10.483681100359249,87
will,2.847231066165034,87
reopen,33.050290839414394,87
schools,10.378294855911893,87
begin,24.787718129560794,87
open,20.04609339040372,87
again,34.97377033381635,87
over,2.0,87
summer,30.023021891371762,87
term,32.71424758540248,87
restaurants,35.903001372082414,87
weekend,19.68785672308652,87
non-essential,23.935334248054943,87
markets,25.70391226315377,87
monday,9.137842628086778,87
gradually,22.36406207484192,87
stricter,50.89182406283629,87
remain,4.801075859167458,87
paris,8.4740783946017,87
neighbouring,6.474078394601698,87
easing,17.486885166908174,87
include,12.70918959107004,87
austria,59.61078719715332,87
denmark,50.89182406283629,87
switzerland,39.77306072260413,87
czech,9.444932048942182,87
republic,7.7489382358322825,87
effect,20.95684552972425,87
prime,8.0,87
minister,2.8010758591674576,87
boris,44.60337070456758,87
johnson,44.60337070456758,87
promised,32.71424758540248,87
reveal,32.71424758540248,87
"""comprehensive",10.918863237274595,87
"plan""",59.61078719715332,87
sunday,10.483681100359249,87
get,6.188105012022503,87
moving,23.935334248054943,87
state,2.2774654140056243,87
york,35.903001372082414,87
particularly,23.935334248054943,87
badly,30.023021891371762,87
affected,11.525164702740273,87
one,1.209347092789984,87
point,18.536671107968665,87
90%,8.918863237274595,87
mandatory,7.7489382358322825,87
orders,19.68785672308652,87
begun,7.4449320489421815,87
loosen,59.61078719715332,87
stay-at-home,10.088788238716907,87
allow,5.4449320489421815,87
businesses,4.918863237274595,87
honduras,44.60337070456758,88
has,0.032542578973093206,88
declared,3.7224660244710908,88
a,0.0,88
state,1.1387327070028122,88
of,0.0,88
emergency,5.494122234986238,88
after,0.4252040182222852,88
an,0.20031116101787783,88
outbreak,2.699331097276546,88
dengue,149.0269679928833,88
fever,47.870668496109886,88
that,0.22283773034514998,88
killed,5.913862556216229,88
16,22.36406207484192,88
people,0.24995650790842175,88
so,1.748938235832282,88
far,5.236685281526361,88
this,0.592690817267559,88
year,9.282157518033754,88
more,1.789467960876176,88
than,2.4490263384040807,88
12,19.68785672308652,88
000,1.5552151573271038,88
have,0.00591251350083783,88
been,0.25106176416771764,88
diagnosed,32.71424758540248,88
with,0.024406934229819908,88
the,0.0,88
disease,8.73785376125917,88
which,0.23660926023358697,88
causes,30.023021891371762,88
high,4.180395617943156,88
and,0.0,88
joint,35.90500231892766,88
pains,99.24697701770393,88
officials,2.6879088024347224,88
say,3.612426865103032,88
in,0.0,88
1,2.9796105353616325,88
800,10.088788238716907,88
cases,1.9954898404931078,88
there,1.3334438315139776,88
is,0.013512945857214213,88
risk,21.100532413623174,88
internal,59.61078719715332,88
bleeding,99.24697701770393,88
death,7.659160054475714,88
government,0.896071396726022,88
promised,32.71424758540248,88
to,0.0,88
step,50.89182406283629,88
up,1.3303265603287384,88
its,1.600786508694708,88
fight,17.486885166908174,88
against,2.743937554773916,88
mosquitoes,10.918863237274595,88
spread,1.8314349420432574,88
source:,50.89182406283629,88
whohealth,14.088788238716907,88
minister,2.8010758591674576,88
salvador,59.61078719715332,88
pineda,99.24697701770393,88
said,0.6329473295905084,88
half,16.482366704958714,88
honduras',99.24697701770393,88
municipalities,10.918863237274595,88
registered,35.90500231892766,88
viral,10.918863237274595,88
infection,3.830222204826974,88
worst,17.486885166908174,88
was,0.10054487320618663,88
2010,12.088788238716907,88
when,1.5293924763780675,88
83,14.088788238716907,88
died,5.458714822763343,88
according,3.612426865103032,88
world,3.4662058201988946,88
health,1.043914313030126,88
organisation,35.90500231892766,88
(who),23.935334248054943,88
incidence,99.24697701770393,88
increased,35.90500231892766,88
30-fold,99.24697701770393,88
over,2.0,88
past,10.988244469972477,88
50,53.857503478391486,88
years,4.474078394601698,88
who,0.27672154270149657,88
says,1.5293924763780675,88
are,0.27500704749987004,88
estimated,20.95684552972425,88
million,5.418640297654547,88
100,15.013033110781285,88
infections,5.93377841091449,88
annually,99.24697701770393,88
countries,4.439039471219017,88
affected,11.525164702740273,88
putting,44.60337070456758,88
almost,10.483681100359249,88
world's,15.640450955994046,88
population,10.008688740520855,88
at,0.06949970577103604,88
bbc,3.1905118206398497,88
not,0.6058542659146128,88
responsible,20.95684552972425,88
for,0.11141886517257499,88
content,44.60337070456758,88
external,39.77306072260413,88
internet,35.90500231892766,88
sites,30.023021891371762,88
a,0.0,89
patient,25.4222351838051,89
treated,23.935334248054943,89
in,0.0,89
hospital,11.002951603762204,89
near,29.647285017597703,89
paris,21.185195986504247,89
on,0.043256542776930425,89
27,38.55586839473065,89
december,81.7856189635062,89
for,0.5013848932765874,89
suspected,35.903001372082414,89
pneumonia,111.50842676141893,89
actually,7.7489382358322825,89
had,1.7986900275597275,89
the,0.0,89
coronavirus,0.20930726916039116,89
his,3.0,89
doctor,33.54609311226288,89
has,0.032542578973093206,89
said,3.481210312747796,89
this,1.185381634535118,89
means,20.04609339040372,89
virus,2.126020091111426,89
may,3.612426865103032,89
have,0.01576670266890088,89
arrived,29.53178508462978,89
europe,42.20106482724635,89
almost,15.725521650538873,89
month,4.754887502163468,89
earlier,18.338252672937006,89
than,1.4694158030424482,89
previously,41.570259910024824,89
thought,13.982333029574342,89
dr,36.55137051234711,89
yves,14.088788238716907,89
cohen,56.35515295486763,89
swab,50.89182406283629,89
taken,9.560804699618089,89
at,0.24324897019862612,89
time,4.363036306202077,89
was,0.9049038588556796,89
recently,24.787718129560794,89
tested,17.56817237010658,89
and,0.0,89
came,14.341207049427133,89
back,7.224853730206064,89
positive,14.227181600308814,89
covid-19,1.910419557252349,89
